alternateNameId,geonameid,isolanguage,alternate name,isPreferredName,isShortName,isColloquial,isHistoric,from,to,name_type
2956226,2753982,link,https://en.wikipedia.org/wiki/Hoeven,,,,,,,
13440489,2753982,post,4741,,,,,,,Preferred name
13789646,2753982,unlc,NLHON,,,,,,,
14939016,2753982,wkdt,Q2183962,,,,,,,Preferred name
7078790,2753983,link,https://en.wikipedia.org/wiki/Hoeven%2C_Gemert-Bakel,,,,,,,
1246587,2754005,,Hoenderbosch,,,,,,,
4124848,2754005,,Hoenderbos,,,,,,,Preferred name
8552860,2754031,nl,Huifkens,,,,,,,
8552861,2754031,link,https://nl.wikipedia.org/wiki/Hoefkens,,,,,,,Preferred name
14939646,2754031,wkdt,Q2272801,,,,,,,Preferred name
2956238,2754051,link,https://en.wikipedia.org/wiki/Hintham,,,,,,,
14939755,2754051,wkdt,Q2019511,,,,,,,Preferred name
8239943,2754065,,Gemeente Hilvarenbeek,,,,,,,Preferred name
8239944,2754065,,Hilvarenbeek,,,,,,,
10840922,2754065,nl,Hilvarenbeek,,1,,,,,Preferred name
2956242,2754066,link,https://en.wikipedia.org/wiki/Hilvarenbeek,,,,,,,Preferred name
13440515,2754066,post,5081,,,,,,,Preferred name
13789699,2754066,unlc,NLHVK,,,,,,,Preferred name
14950974,2754066,wkdt,Q9404653,,,,,,,Preferred name
1246610,2754075,,Hil,,,,,,,
1246620,2754130,,Den Heuvel,,,,,,,Preferred name
4124860,2754130,,Heuvel,,,,,,,Preferred name
8239945,2754134,,Gemeente Heusden,,,,,,,
8239946,2754134,,Heusden,,,,,,,
10840921,2754134,nl,Heusden,,1,,,,,Preferred name
1246623,2754135,,Housden,,,,,,,Preferred name
2956249,2754135,link,https://en.wikipedia.org/wiki/Heusden,,,,,,,Preferred name
9334316,2754135,hy,Հեուսդեն,,,,,,,Preferred name
9334317,2754135,zh,赫斯登,,,,,,,
11369573,2754135,ar,هوسدن,,,,,,,
13440529,2754135,post,5256,,,,,,,Preferred name
13789583,2754135,unlc,NLHES,,,,,,,
15849544,2754135,wkdt,Q3134986,,,,,,,Preferred name
2956250,2754136,link,https://en.wikipedia.org/wiki/Heusden%2C_Asten,,,,,,,Preferred name
13440530,2754136,post,5725,,,,,,,Preferred name
1246629,2754155,,Heukelum,,,,,,,Preferred name
1246630,2754155,,Hoog Heukelum,,,,,,,
1246631,2754155,,Hoog Heukelom,,,,,,,Preferred name
7524376,2754155,link,https://en.wikipedia.org/wiki/Heukelom%2C_North_Brabant,,,,,,,Preferred name
13440533,2754155,post,5059,,,,,,,Preferred name
1246643,2754172,,’t Zand,,,,,,,Preferred name
1246644,2754172,,Zand,,,,,,,
4124868,2754172,,Het Zand,,,,,,,Preferred name
7125071,2754177,link,https://en.wikipedia.org/wiki/Het_Wild,,,,,,,Preferred name
14939173,2754177,wkdt,Q2247213,,,,,,,
1246654,2754211,,Slikgat,,,,,,,
4124874,2754211,,Het Slikgat,,,,,,,Preferred name
1246685,2754278,,Goor,,,,,,,Preferred name
4124891,2754278,,Het Goor,,,,,,,
1246687,2754288,,’t Eind,,,,,,,
1246688,2754288,,Eind,,,,,,,Preferred name
4124893,2754288,,Het Eind,,,,,,,Preferred name
1246690,2754295,,Broek,,,,,,,Preferred name
1246691,2754296,,Den Broek,,,,,,,
1246692,2754296,,Broek,,,,,,,
4124894,2754296,,Het Broek,,,,,,,
13789582,2754321,unlc,NLHER,,,,,,,Preferred name
1246704,2754323,,Hertogswetering van Hoog Hemaal,,,,,,,
1246705,2754323,,Hertogs Wetering van Hoog Gemaal,,,,,,,Preferred name
4124899,2754323,,Hertogswetering,,,,,,,Preferred name
1246707,2754326,,De Heertgang,,,,,,,Preferred name
4124900,2754326,,Hertgang,,,,,,,Preferred name
1246708,2754335,,Herselsche Heide,,,,,,,Preferred name
4124901,2754335,,Herselse Heide,,,,,,,
2956262,2754337,link,https://en.wikipedia.org/wiki/Herpt,,,,,,,
13440540,2754337,post,5256,,,,,,,
14938932,2754337,wkdt,Q3134327,,,,,,,
2956263,2754339,link,https://en.wikipedia.org/wiki/Herpen,,,,,,,
13440541,2754339,post,5373,,,,,,,Preferred name
13789657,2754339,unlc,NLHPN,,,,,,,
14939794,2754339,wkdt,Q2765944,,,,,,,
11315027,2754382,link,https://en.wikipedia.org/wiki/Henkenshage,,,,,,,Preferred name
15894703,2754382,wkdt,Q16892253,,,,,,,Preferred name
1246735,2754430,,'t Hemelrijk,,,,,,,
1246736,2754440,,Helvoort,,,,,,,Preferred name
2956272,2754440,link,https://en.wikipedia.org/wiki/Helvoirt,,,,,,,Preferred name
13440569,2754440,post,5268,,,,,,,
13789701,2754440,unlc,NLHVO,,,,,,,
15394560,2754440,wkdt,Q2197808,,,,,,,
8239951,2754446,,Gemeente Helmond,,,,,,,
8239952,2754446,,Helmond,,,,,,,
10840903,2754446,nl,Helmond,,1,,,,,
1646069,2754447,en,Helmond,,,,,,,Preferred name
1646070,2754447,pl,Helmond,,,,,,,Preferred name
1646071,2754447,de,Helmond,,,,,,,
1646072,2754447,eo,Helmond,,,,,,,
1646073,2754447,fr,Helmond,,,,,,,Preferred name
1646074,2754447,id,Helmond,,,,,,,
1646075,2754447,it,Helmond,,,,,,,
1646076,2754447,li,Hèllemed,,,,,,,Preferred name
1646077,2754447,nl,Helmond,,,,,,,Preferred name
1646078,2754447,ro,Helmond,,,,,,,
1646079,2754447,sv,Helmond,,,,,,,
2956273,2754447,link,https://en.wikipedia.org/wiki/Helmond,,,,,,,
8705368,2754447,bg,Хелмонд,,,,,,,Preferred name
8705369,2754447,fa,هلموند,,,,,,,
8705370,2754447,hy,Հելմոնդ,,,,,,,Preferred name
8705371,2754447,ja,ヘルモント,,,,,,,Preferred name
8705372,2754447,ko,헬몬트,,,,,,,
8705373,2754447,lt,Helmondas,,,,,,,Preferred name
8705374,2754447,sr,Хелмонд,,,,,,,Preferred name
8705375,2754447,th,เฮลมอนด์,,,,,,,Preferred name
8705376,2754447,ru,Хелмонд,,,,,,,Preferred name
8705377,2754447,zh,海爾蒙德,,,,,,,Preferred name
11341891,2754447,ar,هيلموند,,,,,,,Preferred name
11341892,2754447,uk,Гелмонд,,,,,,,Preferred name
13440570,2754447,post,5701,,,,,,,Preferred name
13440571,2754447,post,5702,,,,,,,Preferred name
13440572,2754447,post,5703,,,,,,,
13440573,2754447,post,5704,,,,,,,
13440574,2754447,post,5705,,,,,,,
13440575,2754447,post,5706,,,,,,,Preferred name
13440576,2754447,post,5707,,,,,,,Preferred name
13440577,2754447,post,5708,,,,,,,Preferred name
13440578,2754447,post,5709,,,,,,,Preferred name
13789621,2754447,unlc,NLHLM,,,,,,,Preferred name
15276827,2754447,wkdt,Q33444423,,,,,,,Preferred name
15903258,2754462,wkdt,Q2298254,,,,,,,Preferred name
13440587,2754474,post,5759,,,,,,,Preferred name
8554730,2754484,link,https://nl.wikipedia.org/wiki/Helbroek,,,,,,,Preferred name
1246741,2754493,,Heitraksche Peel,,,,,,,Preferred name
4124917,2754493,,Heitrakse Peel,,,,,,,Preferred name
1246742,2754494,,Heitrek,,,,,,,
1246747,2754522,,Heiligenboom,,,,,,,Preferred name
1246748,2754524,,’t Heike,,,,,,,Preferred name
4124921,2754524,,Heike,,,,,,,Preferred name
7070424,2754530,link,https://en.wikipedia.org/wiki/Heikant%2C_Sambeek,,,,,,,Preferred name
8554726,2754530,nl,Heikant (Sambeek),,,,,,,Preferred name
8554727,2754530,link,https://nl.wikipedia.org/wiki/Heikant_(Sambeek),,,,,,,Preferred name
7079273,2754531,link,https://en.wikipedia.org/wiki/Heikant%2C_Uden,,,,,,,Preferred name
7080765,2754534,link,https://en.wikipedia.org/wiki/Heikant%2C_Oosterhout,,,,,,,Preferred name
7081149,2754535,link,https://en.wikipedia.org/wiki/Heikant%2C_Sint_Anthonis,,,,,,,Preferred name
18556710,2754536,link,"https://en.wikipedia.org/wiki/Heikant,_Tilburg",,,,,,,Preferred name
1246750,2754537,,De Heikant,,,,,,,Preferred name
7074250,2754537,link,https://en.wikipedia.org/wiki/Heikant%2C_Overloon,,,,,,,Preferred name
8554728,2754537,nl,Heikant (Overloon),,,,,,,Preferred name
8554729,2754537,link,https://nl.wikipedia.org/wiki/Heikant_(Overloon),,,,,,,Preferred name
1246751,2754538,,De Heikant,,,,,,,Preferred name
7077826,2754539,link,https://en.wikipedia.org/wiki/Heikant%2C_Oisterwijk,,,,,,,Preferred name
7082186,2754541,link,https://en.wikipedia.org/wiki/Heikant%2C_Laarbeek,,,,,,,Preferred name
1246752,2754542,,De Heikant,,,,,,,Preferred name
7082012,2754542,link,https://en.wikipedia.org/wiki/Heikant%2C_Alphen-Chaam,,,,,,,Preferred name
7080525,2754543,link,https://en.wikipedia.org/wiki/Heikant%2C_Hilvarenbeek,,,,,,,Preferred name
2956288,2754544,link,https://en.wikipedia.org/wiki/Heikant%2C_Ulicoten,,,,,,,
7080946,2754545,link,https://en.wikipedia.org/wiki/Heikant%2C_Bladel,,,,,,,
18555532,2754546,link,"https://en.wikipedia.org/wiki/Heikant,_Reusel-De_Mierden",,,,,,,
7075754,2754547,link,https://en.wikipedia.org/wiki/Heikant%2C_Someren,,,,,,,
7520921,2754548,link,https://en.wikipedia.org/wiki/Heikant%2C_Waalre,,,,,,,
7074869,2754549,link,https://en.wikipedia.org/wiki/Heikant%2C_Cranendonck,,,,,,,
1246761,2754553,,Heiningen,,,,,,,
13440601,2754553,post,4794,,,,,,,
13789603,2754553,unlc,NLHJY,,,,,,,
15851902,2754553,wkdt,Q2316552,,,,,,,
8554791,2754563,link,https://nl.wikipedia.org/wiki/Heihoek,,,,,,,
1246766,2754575,,Heideschoor,,,,,,,
1246773,2754613,,Hezerven,,,,,,,
4124927,2754613,,Heezerven,,,,,,,
1246774,2754615,,Hezerenbosch,,,,,,,
4124928,2754615,,Heezerenbos,,,,,,,
2729768,2754616,nl,Kasteel Heeze,,,,,,,
2956292,2754616,link,https://en.wikipedia.org/wiki/Heeze_Castle,,,,,,,
2956291,2754618,link,https://en.wikipedia.org/wiki/Heeze,,,,,,,
4124929,2754618,,Heeze,,,,,,,
13440608,2754618,post,5591,,,,,,,
13789709,2754618,unlc,NLHZE,,,,,,,Preferred name
14984938,2754618,wkdt,Q2652133,,,,,,,
1246775,2754619,,Heze,,,,,,,
4124930,2754619,,Heeze,,,,,,,Preferred name
1246778,2754622,,Heeswijksche Brug,,,,,,,
4124931,2754622,,Heeswijkse Brug,,,,,,,
2956293,2754626,link,https://en.wikipedia.org/wiki/Heeswijk_Castle,,,,,,,
8555555,2754628,link,https://nl.wikipedia.org/wiki/Heeswijk_(Cuijk),,,,,,,
2956295,2754629,link,https://en.wikipedia.org/wiki/Heeswijk-Dinther,,,,,,,
13440610,2754629,post,5473,,,,,,,
13789682,2754629,unlc,NLHSW,,,,,,,Preferred name
14939422,2754629,wkdt,Q1329139,,,,,,,
2697673,2754633,,'t Hisend,,,,,,,
2697674,2754633,,Heescheind,,,,,,,
2956297,2754635,link,https://en.wikipedia.org/wiki/Heesch%2C_Netherlands,,,,,,,
11607136,2754635,ru,Хес,,,,,,,
13440612,2754635,post,5384,,,,,,,
13789573,2754635,unlc,NLHEC,,,,,,,Preferred name
14939531,2754635,wkdt,Q993667,,,,,,,
13440613,2754638,post,5256,,,,,,,
6885470,2754647,link,https://en.wikipedia.org/wiki/Heers%2C_Netherlands,,,,,,,
14973803,2754647,wkdt,Q2369411,,,,,,,
18218071,2754647,en,Heers,,,,,,,
18218072,2754647,,Heers,,,,,,,
18218073,2754647,fr,Heers,,,,,,,
18218074,2754647,nl,Heers,,,,,,,
7185395,2754653,link,https://en.wikipedia.org/wiki/Heerle,,,,,,,
13440625,2754653,post,4726,,,,,,,Preferred name
13789619,2754653,unlc,NLHLE,,,,,,,
15204711,2754653,wkdt,Q2868110,,,,,,,
18218075,2754653,ceb,Heerle,,,,,,,
18218076,2754653,bg,Херле,,,,,,,
18218077,2754653,lb,Heerle,,,,,,,Preferred name
18218078,2754653,zea,Heerle,,,,,,,
18218079,2754653,en,Heerle,,,,,,,
18218080,2754653,,Heerle,,,,,,,
18218081,2754653,fa,هیرل,,,,,,,Preferred name
18218082,2754653,fr,Heerle,,,,,,,Preferred name
18218083,2754653,nl,Heerle,,,,,,,
18218084,2754653,es,Heerle,,,,,,,
18218085,2754653,ca,Heerle,,,,,,,
1246781,2754676,,Heereneind,,,,,,,
1246785,2754689,,Heensche Molen,,,,,,,
2956309,2754717,link,https://en.wikipedia.org/wiki/Hedikhuizen,,,,,,,Preferred name
13440665,2754717,post,5256,,,,,,,
13789598,2754717,unlc,NLHHU,,,,,,,
14938927,2754717,wkdt,Q2687639,,,,,,,
13789570,2754720,unlc,NLHDN,,,,,,,Preferred name
14939425,2754720,wkdt,Q1892197,,,,,,,
13789710,2754733,unlc,NLHZK,,,,,,,
8555554,2754830,link,https://nl.wikipedia.org/wiki/Haring_(Cuijk),,,,,,,
7079869,2754842,link,https://en.wikipedia.org/wiki/Haren%2C_North_Brabant,,,,,,,Preferred name
13440695,2754842,post,5368,,,,,,,Preferred name
15281471,2754842,wkdt,Q1924826,,,,,,,
2956337,2754868,link,https://en.wikipedia.org/wiki/Haps,,,,,,,
8555543,2754868,link,https://nl.wikipedia.org/wiki/Haps,,,,,,,
13440709,2754868,post,5443,,,,,,,
13789658,2754868,unlc,NLHPS,,,,,,,
14939457,2754868,wkdt,Q285696,,,,,,,
1246820,2754871,,Boswachterij Hapert,,,,,,,
4124958,2754871,,Hapertse Bos,,,,,,,
13440710,2754872,post,5527,,,,,,,
13789553,2754872,unlc,NLHAP,,,,,,,
15824398,2754872,wkdt,Q2296512,,,,,,,
2956338,2754888,link,https://en.wikipedia.org/wiki/Hank%2C_Werkendam,,,,,,,
13440715,2754888,post,4273,,,,,,,
13789637,2754888,unlc,NLHNK,,,,,,,
14939433,2754888,wkdt,Q2689428,,,,,,,
1246823,2754895,,Hannenberg,,,,,,,
13440716,2754897,post,5423,,,,,,,
13789546,2754897,unlc,NLHAD,,,,,,,
15805304,2754897,wkdt,Q1966979,,,,,,,
1246828,2754913,,Den Ham,,,,,,,
1246829,2754913,,Het Ham,,,,,,,
1246830,2754914,,De Ham,,,,,,,
2956339,2754922,link,https://en.wikipedia.org/wiki/Halsteren,,,,,,,
13440717,2754922,post,4661,,,,,,,
13789551,2754922,unlc,NLHAL,,,,,,,
14939247,2754922,wkdt,Q2213267,,,,,,,
1246832,2754945,,Half-Meijl,,,,,,,
6875811,2754945,link,https://en.wikipedia.org/wiki/Halfmijl,,,,,,,
15758622,2754945,wkdt,Q961933,,,,,,,
18218325,2754945,en,Halfmijl,,,,,,,
18218326,2754945,,Halfmijl,,,,,,,
18218327,2754945,fa,هالف‌میل,,,,,,,
18218328,2754945,fr,Halfmijl,,,,,,,
18218329,2754945,nl,Halfmijl,,,,,,,
2956343,2754948,link,https://en.wikipedia.org/wiki/Halder%2C_Netherlands,,,,,,,Preferred name
14938901,2754948,wkdt,Q2380297,,,,,,,Preferred name
1246834,2754949,,Hall,,,,,,,Preferred name
1246835,2754956,,Haagoord,,,,,,,Preferred name
1246836,2754956,,Hagoort,,,,,,,Preferred name
13440723,2754959,post,5089,,,,,,,Preferred name
8554725,2754983,link,https://nl.wikipedia.org/wiki/Haart_(Boxmeer),,,,,,,Preferred name
15906194,2754983,wkdt,Q2197001,,,,,,,Preferred name
13440728,2754986,post,5254,,,,,,,Preferred name
13440729,2754986,post,5256,,,,,,,Preferred name
13789674,2754986,unlc,NLHSE,,,,,,,Preferred name
8239964,2755008,,Gemeente Haaren,,,,,,,Preferred name
8239965,2755008,,Haaren,,,,,,,Preferred name
10840838,2755008,nl,Haaren,,1,,,,,Preferred name
16868604,2755008,link,https://en.wikipedia.org/wiki/Haaren%2C_North_Brabant,,,,,,,Preferred name
1936439,2755009,en,Haaren,,,,,,,Preferred name
1936440,2755009,fr,Haaren,,,,,,,Preferred name
1936441,2755009,de,Haaren,,,,,,,Preferred name
1936442,2755009,id,Haaren,,,,,,,Preferred name
1936443,2755009,it,Haaren,,,,,,,Preferred name
1936444,2755009,li,Haaren,,,,,,,Preferred name
1936445,2755009,nl,Haaren,,,,,,,Preferred name
1936446,2755009,sv,Haaren,,,,,,,Preferred name
2956350,2755009,link,https://en.wikipedia.org/wiki/Haaren%2C_North_Brabant,,,,,,,Preferred name
9386640,2755009,ja,ハーレン,,,,,,,Preferred name
11405787,2755009,ar,هارن,,,,,,,Preferred name
11405788,2755009,ur,ہارین،شمالی برابنٹ,,,,,,,Preferred name
13440753,2755009,post,5076,,,,,,,Preferred name
13789660,2755009,unlc,NLHRA,,,,,,,Preferred name
15835845,2755009,wkdt,Q2309125,,,,,,,Preferred name
18556664,2755017,link,https://en.wikipedia.org/wiki/Haanwijk,,,,,,,Short name
1246858,2755034,,Haagsche Beemden,,,,,,,
4124970,2755034,,Haagse Beemden,,,,,,,
1246863,2755057,,Voort,,,,,,,
1246874,2755066,,Groote Peel,,,,,,,
4124978,2755066,,Grote Peel,,,,,,,
1246878,2755069,,Groote Meer,,,,,,,
1246880,2755071,,Gortelsebos,,,,,,,
1246881,2755071,,Grotelsebos,,,,,,,
4124981,2755071,,Grotelsche Bosch,,,,,,,
14939509,2755072,wkdt,Q2687091,,,,,,,
1246885,2755078,,Groote Heide,,,,,,,
4124983,2755078,,Grote Heide,,,,,,,
1246890,2755084,,Bottel,,,,,,,
1246891,2755084,,De Bottel,,,,,,,
1246892,2755084,,Groote Bottel,,,,,,,
1246901,2755114,,'t Loo,,,,,,,
1246902,2755115,en,Linden,,,,,,,
11261037,2755115,nl,Linden,1,,,,,,
11261039,2755115,de,Linden,,,,,,,
11261040,2755115,fr,Linden,,,,,,,
11261041,2755115,it,Linden,,,,,,,
11261042,2755115,es,Linden,,,,,,,
11261043,2755115,pl,Linden,,,,,,,
13440765,2755115,post,5439,,,,,,,
16206070,2755115,link,https://en.wikipedia.org/wiki/Linden%2C_North_Brabant,,,,,,,
15831208,2755118,wkdt,Q3121608,,,,,,,
1246917,2755174,,Groote Lei,,,,,,,
4125003,2755174,,Groote Leij,,,,,,,
1246919,2755176,,De Kurenpolder,,,,,,,
4125004,2755176,,Groote Kurenpolder,,,,,,,
1246924,2755222,,Beerze,,,,,,,
1246925,2755222,,De Beerze,,,,,,,
1246926,2755222,,Groote Stroom,,,,,,,
1246927,2755222,,Grote Beerze,,,,,,,
4125009,2755222,,Groote Beerze,,,,,,,
1246929,2755224,,Roode Beek,,,,,,,
4125011,2755224,,Groote Beek,,,,,,,
1246931,2755234,,Bruggen,,,,,,,
1246932,2755237,,Bedaf,,,,,,,
8554694,2755285,link,https://nl.wikipedia.org/wiki/Groeningen,,,,,,,
13440809,2755285,post,5821,,,,,,,
13440810,2755285,post,5826,,,,,,,
13789540,2755288,unlc,NLGWD,,,,,,,
8239972,2755357,,Gemeente Grave,,,,,,,
8239973,2755357,,Grave,,,,,,,
8554769,2755357,link,https://nl.wikipedia.org/wiki/Grave_(gemeente),,,,,,,
10841066,2755357,nl,Grave,,1,,,,,
2014190,2755358,en,Grave,,,,,,,
2014191,2755358,es,Grave,,,,,,,Preferred name
2014192,2755358,de,Grave,,,,,,,
2014193,2755358,fr,Grave,,,,,,,
2014194,2755358,id,Grave,,,,,,,
2014195,2755358,it,Grave,,,,,,,
2014196,2755358,li,Grave,,,,,,,
2014197,2755358,nl,Grave,1,,,,,,
2014198,2755358,sv,Grave,,,,,,,
2956382,2755358,link,https://en.wikipedia.org/wiki/Grave%2C_Netherlands,,,,,,,
8554770,2755358,link,https://nl.wikipedia.org/wiki/Grave_(plaats),,,,,,,
8554771,2755358,nl,De Graaf,,,,1,,,
9465603,2755358,bg,Граве,,,,,,,
9465604,2755358,hy,Խրավե,,,,,,,
9465605,2755358,zh,赫拉弗,,,,,,,
11430649,2755358,ar,خرافه,,,,,,,
13440818,2755358,post,5361,,,,,,,
13789472,2755358,unlc,NLGAV,,,,,,,
15820914,2755358,wkdt,Q14205608,,,,,,,
8552859,2755366,link,https://nl.wikipedia.org/wiki/Graspeel,,,,,,,
1246971,2755395,,Couwelaar,,,,,,,
2956399,2755431,link,https://en.wikipedia.org/wiki/Gorp%2C_Netherlands,,,,,,,
4125031,2755431,,Gorp,,,,,,,
1246984,2755438,,’t Goorven,,,,,,,
4125035,2755438,,Goorven,,,,,,,
1246985,2755443,,Goorbossen,,,,,,,
4125036,2755443,,Goorsche Bosschen,,,,,,,
1246986,2755446,,De Goorloop,,,,,,,
4125037,2755446,,Goorloop,,,,,,,
8239974,2755463,,Gemeente Goirle,,,,,,,
8239975,2755463,,Goirle,,,,,,,
10840837,2755463,nl,Goirle,,1,,,,,
1246994,2755464,,Goorle,,,,,,,
1935904,2755464,en,Goirle,,,,,,,
1935905,2755464,fr,Goirle,,,,,,,
1935906,2755464,de,Goirle,,,,,,,
1935907,2755464,id,Goirle,,,,,,,
1935908,2755464,it,Goirle,,,,,,,
1935909,2755464,li,Goirle,,,,,,,Preferred name
1935910,2755464,nl,Goirle,,,,,,,
1935911,2755464,sv,Goirle,,,,,,,
2956403,2755464,link,https://en.wikipedia.org/wiki/Goirle,,,,,,,
3041511,2755464,ru,Гоирл,,,,,,,
9462627,2755464,hy,Խորլե,,,,,,,
11413233,2755464,ar,خورلا,,,,,,,
11413234,2755464,ru,Горле,,,,,,,
13440850,2755464,post,5051,,,,,,,
13440851,2755464,post,5052,,,,,,,
13440852,2755464,post,5053,,,,,,,
13789509,2755464,unlc,NLGOI,,,,,,,
15891061,2755464,wkdt,Q4681121,,,,,,,
1246995,2755465,,Het Goirke,,,,,,,
1246996,2755465,,Goorke,,,,,,,Preferred name
4125042,2755465,,Goirke,,,,,,,
15856431,2755498,wkdt,Q2625523,,,,,,,
15926250,2755498,,Ginneken,,,,,,,
1247019,2755506,,Gilze en Reijen,,,,,,,
1247020,2755506,,Gilz Rijen,,,,,,,
4125051,2755506,,Gemeente Gilze en Rijen,,,,,,,
7554209,2755506,link,https://en.wikipedia.org/wiki/Gilze_en_Rijen,,,,,,,
8239976,2755506,,Gilze en Rijen,,,,,,,
10840836,2755506,nl,Gilze en Rijen,,1,,,,,
13789496,2755506,unlc,NLGIZ,,,,,,,
17539314,2755506,en,Gilze en Rijen Municipality,,,,,,,
13440867,2755507,post,5126,,,,,,,
13789543,2755507,unlc,NLGZE,,,,,,,
15820189,2755507,wkdt,Q2068159,,,,,,,
1247021,2755510,,De Gijster,,,,,,,
1247022,2755510,,Gijster en Heenplaat,,,,,,,
4125052,2755510,,Polder de Gijster en Heenplaat,,,,,,,
1247037,2755535,,Giesen,,,,,,,
2956418,2755535,link,https://en.wikipedia.org/wiki/Giessen%2C_Netherlands,,,,,,,
13440873,2755535,post,4283,,,,,,,
13789495,2755535,unlc,NLGIS,,,,,,,
14939013,2755535,wkdt,Q3031001,,,,,,,
1247042,2755549,,Het Gewande,,,,,,,
1247043,2755552,,Gevert,,,,,,,
2956419,2755552,link,https://en.wikipedia.org/wiki/Gever%2C_Netherlands,,,,,,,
15249379,2755552,wkdt,Q2359183,,,,,,,
18218566,2755552,lb,Gever,,,,,,,
18218567,2755552,en,Gever,,,,,,,
18218568,2755552,,Gever,,,,,,,
18218569,2755552,fr,Gever,,,,,,,
18218570,2755552,nl,Gever,,,,,,,
7136766,2755562,link,https://en.wikipedia.org/wiki/Gestel%2C_Netherlands,,,,,,,
7319340,2755562,,Gestel,,,,,,,
1247057,2755592,,Geeneneind,,,,,,,
15831645,2755592,wkdt,Q1827462,,,,,,,
2956427,2755601,link,https://en.wikipedia.org/wiki/Genderen,,,,,,,
13440886,2755601,post,4265,,,,,,,
13789504,2755601,unlc,NLGND,,,,,,,
14939460,2755601,wkdt,Q2273521,,,,,,,
13440887,2755603,post,5291,,,,,,,
13440888,2755603,post,5292,,,,,,,
13440889,2755603,post,5293,,,,,,,
13440890,2755603,post,5294,,,,,,,
13789502,2755603,unlc,NLGMD,,,,,,,
15895398,2755603,wkdt,Q2225022,,,,,,,
2956428,2755605,link,https://en.wikipedia.org/wiki/Gemert,,,,,,,
11402524,2755605,ar,خيميرت,,,,,,,
13440891,2755605,post,5421,,,,,,,
13440892,2755605,post,5422,,,,,,,
13789485,2755605,unlc,NLGEM,,,,,,,
15231060,2755605,wkdt,Q970701,,,,,,,
15856071,2755606,wkdt,Q4808894,,,,,,,
2956432,2755619,link,https://en.wikipedia.org/wiki/Geldrop,,,,,,,
3041513,2755619,ru,Гельдроп,,,,,,,
13440902,2755619,post,5661,,,,,,,
13440903,2755619,post,5662,,,,,,,
13440904,2755619,post,5663,,,,,,,
13440905,2755619,post,5664,,,,,,,
13440906,2755619,post,5665,,,,,,,
13440907,2755619,post,5666,,,,,,,
13440908,2755619,post,5667,,,,,,,
13789500,2755619,unlc,NLGLD,,,,,,,
15237027,2755619,wkdt,Q2636411,,,,,,,
2956436,2755645,link,https://en.wikipedia.org/wiki/Geffen%2C_Netherlands,,,,,,,
13440911,2755645,post,5386,,,,,,,
13789489,2755645,unlc,NLGFN,,,,,,,
15726508,2755645,wkdt,Q2047353,,,,,,,
2801916,2755668,,Geertruidenberg,,,,,,,
2956444,2755668,link,https://en.wikipedia.org/wiki/Geertruidenberg,,,,,,,
4125066,2755668,,Gemeente Geertruidenberg,,,,,,,
10840835,2755668,nl,Geertruidenberg,,1,,,,,
17539317,2755668,en,Geertruidenberg Municipality,,,,,,,
1940555,2755669,en,Geertruidenberg,,,,,,,
1940556,2755669,de,Geertruidenberg,,,,,,,
1940557,2755669,fr,Mont-Sainte-Gertrude,,,,,,,
1940558,2755669,id,Geertruidenberg,,,,,,,
1940559,2755669,it,Geertruidenberg,,,,,,,
1940560,2755669,li,Geertruidenberg,,,,,,,
1940561,2755669,nl,Geertruidenberg,,,,,,,
1940562,2755669,sv,Geertruidenberg,,,,,,,
3041515,2755669,ru,Гетруденберг,,,,,,,
9379587,2755669,hy,Խեյրտրաուդենբերխ,,,,,,,
9379588,2755669,zh,海特勒伊登貝赫,,,,,,,
11383584,2755669,ar,خيرتراودنبيرخ,,,,,,,
13440919,2755669,post,4931,,,,,,,
13789536,2755669,unlc,NLGTB,,,,,,,
15843991,2755669,wkdt,Q10639634,,,,,,,
1247084,2755686,,Geeneindsche Heide,,,,,,,
4125067,2755686,,Geeneindse Heide,,,,,,,
2956449,2755709,link,https://en.wikipedia.org/wiki/Gastel,,,,,,,
13440925,2755709,post,6028,,,,,,,
15714309,2755709,wkdt,Q944293,,,,,,,
2956455,2755718,link,https://en.wikipedia.org/wiki/Gassel,,,,,,,
13440929,2755718,post,5438,,,,,,,
13789471,2755718,unlc,NLGAS,,,,,,,
14939600,2755718,wkdt,Q2771634,,,,,,,
15862778,2755765,wkdt,Q31211228,,,,,,,
15926257,2755765,,Galgenberg,,,,,,,
1247099,2755768,,Galdersche Heide,,,,,,,
4125072,2755768,,Galderse Heide,,,,,,,
2956462,2755770,link,https://en.wikipedia.org/wiki/Galder%2C_Netherlands,,,,,,,
13440939,2755770,post,4855,,,,,,,
15315304,2755770,wkdt,Q2799927,,,,,,,
1247100,2755776,,De Gagel,1,,,,,,
8552830,2755776,link,https://nl.wikipedia.org/wiki/De_Gagel_(Mill_en_Sint_Hubert),,,,,,,
2956463,2755777,link,https://en.wikipedia.org/wiki/Gaete,,,,,,,
15295676,2755777,wkdt,Q2326796,,,,,,,
18218761,2755777,lb,Gaete,,,,,,,
18218762,2755777,en,Gaete,,,,,,,
18218763,2755777,,Gaete,,,,,,,
18218764,2755777,fr,Gaete,,,,,,,
18218765,2755777,nl,Gaete,,,,,,,
14939530,2755883,wkdt,Q31211264,,,,,,,
15926260,2755883,,Fluitberg,,,,,,,
